"V1" "V2" "V3"
"71" 1.22850652108575e-05 9.09916398157014e-06 3.69220325383504e-05
"72" 5.94456521657814e-05 1.39304907038808e-06 1.28914997122307e-06
"73" 6.88079136623509e-05 1.84411656905179e-06 8.84898300554914e-07
"74" 3.852794001295e-06 1.40328159180738e-05 1.8872228996564e-06
"75" 5.47488697936197e-05 3.92271352649332e-05 2.5170754882779e-06
"76" 3.1201100445038e-06 1.51300922181412e-05 7.22111810795494e-05
"77" 9.11761031507772e-06 3.7329769633329e-06 1.63255780700115e-06
"78" 5.94086085724603e-05 3.07291904886188e-06 4.40923755965542e-05
"79" 1.6520637509756e-05 3.65215167779186e-05 4.78102561314485e-06
"80" 0.000146025652648293 1.05950413044732e-05 5.13608965990415e-06
"81" 6.33932053877267e-05 3.88427762337225e-06 8.04649419539053e-05
"82" 0.000320233820629201 1.79426337046602e-05 2.59297091866179e-06
"83" 1.08984656696892e-05 3.69774800545116e-05 3.89410405174104e-06
"84" 9.03958032876735e-05 1.13344379903497e-05 2.30632650118944e-05
"85" 5.01845959639824e-05 3.55699371101132e-05 1.57047520534543e-05
"86" 6.9831205118221e-05 3.02329800973358e-06 4.39818380650655e-05
"87" 5.77970199964514e-05 1.90105747251989e-05 6.95463039774304e-06
"88" 1.14466529472728e-05 9.66585117728866e-05 3.13222982927177e-06
"89" 0.000122368855094036 1.10347411435988e-05 1.1123722952703e-05
"90" 2.76895472209856e-05 4.63836278064313e-05 1.32404652921338e-05
"91" 4.44338870500443e-05 6.16952487516073e-06 1.89145802269742e-05
"92" 6.35295731613971e-05 1.07341812909785e-05 3.09453190086795e-05
"93" 0.000125702638016441 7.71528530807306e-06 2.36914449854688e-05
"94" 1.25767929538664e-05 1.00857617768722e-05 6.1648586225187e-05
"95" 9.46628464508778e-06 8.67669947946367e-05 5.34636226011121e-06
"96" 0.000117537757683732 5.51831758414593e-06 3.56205689175196e-06
"97" 2.63205473033135e-06 7.91089012302623e-06 2.07547111202737e-05
"98" 9.20976882444751e-05 2.69185258094119e-05 3.36235574815099e-05
"99" 0.000165461641797749 1.37410405715362e-06 3.01077686885156e-06
"100" 7.45732616095545e-06 6.73925348928825e-06 7.86377854743227e-07
"101" 0.000132208114384267 2.25823981353277e-06 2.21938904004007e-06
"102" 1.73292254193274e-05 6.58788397549658e-06 2.07807797622969e-05
"103" 0.000141149419948419 0.00012030191111982 2.17997890928924e-06
"104" 1.42749745428779e-05 6.22138739452551e-06 5.84863262490406e-05
"105" 0.00010618624348364 4.5880637263911e-05 1.0003371196258e-05
"106" 2.84417772521525e-05 1.13554426418995e-05 1.69590453796405e-05
"107" 1.48801272891085e-05 9.16584889219376e-06 1.18732641418262e-05
"108" 6.33020492178423e-05 2.04339183381395e-06 8.38224247832129e-06
"109" 1.1344703088814e-05 6.90792443452321e-05 3.23956894172804e-05
"110" 0.000130124059108233 9.19605786839898e-05 2.31441674858328e-06
"111" 2.5238104777276e-05 0.000101090278251163 4.28589436854587e-05
"112" 1.72358957183707e-06 1.77777774151044e-05 5.41865877450625e-06
"113" 3.76166029732826e-05 2.07477162644719e-05 5.34025961979387e-05
"114" 6.28341179688209e-06 8.15784171138481e-06 1.88346850918767e-05
"115" 1.22702697568134e-05 9.44675328330262e-06 1.85896432611763e-05
"116" 4.21468761883667e-05 5.33387336671386e-06 4.17310846587083e-06
"117" 9.13565002590393e-06 1.3903981763863e-06 5.11162664068364e-06
"118" 9.44311081570762e-05 3.69028882515027e-05 1.02853322886669e-06
"119" 6.45184412182322e-06 1.15729084345889e-05 4.04959825385759e-05
"120" 3.25233348769166e-05 0.000146997779903467 1.86693688096429e-06
"121" 3.95959293628141e-05 1.20129269620557e-05 8.29870384202108e-05
"122" 5.9938603560498e-06 3.64483718744037e-07 5.88560821203077e-05
"123" 0.000488431510257332 3.74426702724694e-06 1.96307757005505e-05
"124" 3.14225813841896e-05 8.49662600652664e-07 1.02778072069333e-06
"125" 2.4237055369218e-05 2.86912214950812e-06 4.38385824480105e-06
"126" 5.08107847810951e-05 9.0772765476851e-06 1.95363550950548e-05
"127" 1.30545563030041e-05 9.72410423952214e-05 2.86287920143097e-05
"128" 2.48452714664974e-05 0.000251960515765999 2.74013955281853e-05
"129" 8.61838869204772e-06 5.63069188294615e-06 2.32890188328755e-05
"130" 0.000228124407775039 1.56208706243278e-05 1.72198100051532e-06
"131" 2.67667850274288e-06 5.07289614226244e-06 8.37624864114987e-06
"132" 6.48396895988491e-05 4.0836080778447e-06 7.09324308478554e-06
"133" 6.21029421268993e-05 1.68544911308546e-05 4.06194953132665e-05
"134" 8.1912910910441e-05 1.70912145731417e-05 2.82487455502332e-05
"135" 7.10658904085776e-05 3.76302717746915e-05 5.33214325719166e-05
"136" 0.000293991889917147 9.96575978662301e-06 4.49390482758146e-06
"137" 5.03372641180955e-05 1.59523139214478e-05 3.24616430781404e-05
"138" 1.33827591164518e-05 3.8171878722952e-05 3.73045734377211e-06
"139" 5.98183272947679e-05 2.95348069057167e-06 7.57751040869592e-06
"140" 3.17402742986103e-05 2.34995637894912e-06 2.91763081371131e-05
"141" 6.63043168904943e-06 1.1549559126613e-05 5.78078839195019e-05
"142" 3.03763324822043e-05 4.23364123152611e-05 7.5697963028166e-06
"143" 3.64495860491065e-05 6.82300537714662e-05 3.26357128188866e-06
"144" 5.862408929235e-05 3.74733216070666e-06 8.05050381782855e-06
"145" 9.92606600599334e-05 1.90549667852292e-06 5.38974811627907e-06
"146" 3.89643428402199e-05 8.06047647401231e-06 2.27758710839272e-05
"147" 1.53043322557214e-06 8.84539917171822e-06 1.52136881640915e-06
"148" 3.17947901459341e-05 6.07552080051183e-06 3.41344362956236e-06
"149" 0.00017105222763042 2.17461847477481e-06 4.87336487717071e-07
"150" 4.36035168394161e-05 1.09431618751436e-05 2.39684975108569e-06
"151" 1.90187904437362e-05 8.30723355510047e-06 9.82026582175049e-06
"152" 3.94841855352661e-06 1.19076244001947e-05 4.09220238686052e-05
"153" 3.50873822847131e-05 1.87231860533919e-06 1.82856598721234e-05
"154" 6.75805808290493e-05 2.99432218995266e-05 4.50873760182175e-06
"155" 7.45334841060081e-06 1.07156297323758e-05 5.81064809482006e-06
"156" 1.32381571559655e-05 3.20431339756264e-06 5.42047870501866e-06
"157" 2.33946399042192e-05 2.39587315739108e-05 1.48713829361024e-05
"158" 6.09425168823121e-06 9.6763323109436e-06 8.4886910741039e-06
"159" 9.55069383456774e-05 7.2840875362411e-06 1.04523049106551e-05
"160" 6.81108138212344e-05 8.79946577700739e-05 1.88374973900133e-06
"161" 0.00024910693214882 5.01335779877414e-06 4.47352233549269e-06
"162" 8.34315438036798e-05 4.73688504249502e-05 1.0883390122959e-05
"163" 7.87300250640715e-06 1.16985850611094e-05 6.72534374424006e-06
"164" 1.95131627633308e-05 6.04787177203137e-06 7.8674961317668e-05
"165" 7.9326710123269e-06 2.90598065316902e-05 8.17080284128781e-06
"166" 0.000128872404188826 2.62302544955828e-06 9.6119226864437e-06
"167" 0.000697059777290998 4.64352653093767e-06 5.64501439987788e-06
"168" 2.14614060070724e-05 3.50714776314685e-05 5.07341170042841e-06
"169" 2.87963655738563e-06 1.98534620983543e-05 1.66626187500782e-06
"170" 0.000100617562740834 0.000248196916367413 1.47915638398967e-05
"171" 1.70989758042839e-05 4.9490944404192e-06 5.97291914846192e-06
"172" 3.3170465288845e-06 7.24357041144718e-06 2.00504897286915e-06
"173" 6.34327452606845e-05 2.96282176569325e-06 5.06841204551108e-06
"174" 2.69800180743871e-05 1.09274018425447e-05 9.30366791594395e-07
"175" 2.34901166669415e-05 2.14136295458579e-05 1.30288778836646e-06
"176" 2.7538550331911e-05 5.02330687113602e-05 1.26973622034913e-06
"177" 0.000133171202089229 2.91660266959859e-06 2.91004128135639e-05
"178" 1.18505869352965e-05 0.000267786358062874 1.25231738171944e-05
"179" 1.51113610202608e-05 9.81224664903305e-05 4.28440042599061e-06
"180" 2.92229297767473e-05 2.6426890121354e-06 4.84497495178967e-06
"181" 5.58419914759066e-05 3.26822476712379e-05 4.82389192461985e-06
"182" 1.64343995182751e-05 5.87935063856825e-05 2.06198717579042e-05
"183" 1.45607794056465e-05 4.27996139002692e-05 1.89699699522371e-06
"184" 0.000572183333890083 3.49769577358094e-06 2.03343969716719e-06
"185" 4.70713760193063e-06 7.51127267257967e-06 2.12804565081419e-06
"186" 3.09706661550719e-06 5.92995871799381e-05 8.82544315159349e-06
"187" 4.0879713371772e-05 6.30497671830753e-06 7.96802217791374e-06
"188" 8.51502307439238e-06 3.95850446856e-05 8.10937573216964e-06
"189" 6.27014906717735e-05 1.65499538838806e-05 1.81592613814277e-05
"190" 6.87074738396036e-05 1.62774492721464e-05 2.95900886502648e-06
"191" 7.84183305512233e-06 3.78246181945455e-06 4.01285850405341e-06
"192" 9.86171399695645e-06 5.52874541320006e-05 1.2353718397821e-05
"193" 2.0898118160233e-05 1.1071756164145e-05 4.31432281820681e-06
"194" 0.000156775605870985 3.35304833719254e-05 9.30731601004483e-07
"195" 4.32554274379505e-06 0.000144774951835549 1.9479479554944e-05
"196" 7.35297479583187e-06 2.04935807756571e-06 7.86812137442367e-06
"197" 8.12293858016043e-06 6.69934430652223e-06 1.18878146711532e-06
"198" 7.82732783997284e-06 7.24014663783473e-06 1.70105953704156e-05
"199" 2.39925807510495e-05 7.65644712267501e-05 1.62032599003709e-05
"200" 1.66375807482529e-05 1.13964687100806e-05 4.73787514369885e-05
"201" 1.35887807276181e-05 9.91206830502936e-05 3.18280942016435e-06
"202" 0.000143936945050296 2.94997118641326e-05 1.77093666566258e-05
"203" 6.8114245681646e-05 1.40103099906161e-05 2.12089189540961e-05
"204" 6.42446508800887e-05 3.25185145690668e-06 3.29803467846926e-06
"205" 0.000215973999670371 2.71413404983216e-05 8.64957038710527e-06
"206" 2.63126422662731e-05 5.65775155301547e-06 7.00095715234728e-05
"207" 1.49041598952966e-05 5.24667511539447e-05 1.49090800460874e-06
"208" 3.83309089824694e-06 5.80758879271678e-05 7.07280250733496e-06
"209" 3.11954596244392e-05 2.90788432736085e-05 1.16211170166135e-05
"210" 2.39350964986159e-05 9.83421920324819e-06 6.33926770496441e-05
"211" 5.43171510287884e-06 9.13333793825608e-06 2.05147264335925e-05
"212" 7.46578921189088e-06 1.13038671400204e-05 1.18966942771859e-06
"213" 9.16220160342322e-05 6.37331493140485e-06 2.30558957121424e-05
"214" 3.08893600327058e-05 1.21671790156678e-06 2.04082204424397e-06
"215" 2.13376965596861e-05 8.35151858934893e-06 4.95842727170374e-06
"216" 6.67495784592122e-05 9.10888937518601e-06 7.38494852279481e-06
"217" 1.19206678705279e-05 1.14321331977521e-05 3.44255671579513e-05
"218" 4.69709324166187e-05 4.21116261960888e-05 1.96016327206173e-06
"219" 1.25658653315207e-05 3.13641464002134e-05 4.11914711547707e-06
"220" 4.57219971179981e-05 1.19669595707659e-05 4.54272730067859e-06
"221" 3.22025873427812e-06 2.7491185730615e-05 1.27756802426408e-06
"222" 7.97156118469689e-06 9.16395198018287e-07 1.85083594487257e-05
"223" 3.6376925027733e-05 5.36728499194316e-05 8.92204216071232e-06
"224" 1.38830941062949e-05 2.65745016504897e-05 1.63925167484461e-05
"225" 1.08437869078775e-05 3.62300635056488e-05 1.06892158687685e-05
"226" 5.74706004032683e-06 4.61168757978192e-05 2.96830265111135e-05
"227" 9.60453971247573e-05 1.75661048672307e-06 1.04591412316649e-06
"228" 2.83472981883772e-05 2.96123209796856e-06 4.77364340336635e-05
"229" 0.000169240994589011 5.80457590271592e-06 4.67071534173963e-07
"230" 2.21082144215996e-05 3.16046680107438e-05 9.12156281305741e-06
"231" 5.59196176604492e-05 5.48625749159906e-05 2.39083306068065e-06
"232" 0.000191769527535843 2.31213344446978e-05 2.33097700246377e-06
"233" 0.000289369917102308 1.15179013734216e-05 1.30335472843282e-05
"234" 6.52462678708954e-06 2.18466781323095e-05 5.81378177760975e-06
"235" 1.43141668914202e-05 3.16505115159407e-06 5.48250492202732e-05
"236" 1.02254737729598e-05 6.71757167216658e-06 3.85337180269078e-05
"237" 1.98793647703896e-05 1.55822644007286e-05 1.50904825577895e-05
"238" 1.19307124467554e-05 3.249095438364e-05 1.0826995564601e-05
"239" 8.50287801705905e-06 1.93393274472e-05 3.58630901012035e-06
"240" 1.39215916065567e-05 1.13105213448677e-05 9.52006566079926e-06
"241" 2.0584373980033e-05 1.14452057837947e-05 7.19608107451474e-06
"242" 1.93594179000944e-05 3.94992726911692e-05 1.80404404603512e-06
"243" 0.000108391960327052 1.09066861908161e-05 9.47046356515945e-07
"244" 5.31011166161805e-05 1.07601226759394e-05 6.34114252007841e-05
"245" 1.77436188403508e-05 0.000152854485763641 5.97234164630431e-06
"246" 5.83936736540237e-05 4.83571616870531e-06 1.11961727320484e-06
"247" 6.87173450444798e-06 3.2008893173677e-05 3.38216035755732e-06
"248" 6.88391475031248e-05 5.32252043798059e-05 1.25015730052255e-05
"249" 0.000104884150203694 3.41618562444445e-06 1.07858503304637e-05
"250" 0.000135596219024053 1.28378906560251e-05 3.25182506193152e-05
"251" 2.43744677874942e-05 2.51556464840338e-05 1.03282626106987e-05
"252" 2.21263913260488e-05 9.93014942453927e-06 1.17817074928439e-06
"253" 3.22957131405468e-05 8.49350454044795e-06 2.96788243342108e-06
"254" 8.44615184300993e-06 8.73969057423254e-06 1.28974039205583e-06
"255" 7.3484487595305e-05 6.36414935641901e-05 2.50136411314186e-05
"256" 5.1781525478848e-05 4.47047870603928e-06 3.47684948416593e-06
"257" 7.76670265140897e-05 4.74921382267696e-06 3.05115958512441e-06
"258" 2.37504282899864e-05 1.5941151483181e-05 6.21517089441636e-07
"259" 0.00013590150483354 1.46038046879847e-05 8.10086993213008e-06
"260" 3.3663120224177e-05 1.62791427328702e-05 4.756652550496e-06
"261" 1.15053356189524e-05 6.14315574710879e-06 6.60348253290351e-06
"262" 2.14821755815979e-05 1.31489103335882e-05 4.45030840701534e-06
"263" 1.12650427287171e-05 5.34812102363132e-05 2.98989762071889e-05
"264" 1.63765577227174e-05 1.713675938364e-05 4.89575886698179e-06
"265" 4.52941634721725e-06 7.59248360256929e-06 2.16297174465699e-05
"266" 1.85584961000366e-05 8.20460658094133e-06 1.03630099310255e-06
"267" 5.38887317432203e-06 2.08889135282358e-05 7.6242159424029e-06
"268" 8.17249621277804e-06 4.15046400155998e-06 1.08903156922901e-05
"269" 4.62656532482576e-05 2.34483775653427e-05 7.78495541331569e-05
"270" 3.71250368878911e-05 2.01715978020196e-05 0.00011750002300398
"271" 8.3325476092507e-06 3.77388782932434e-06 3.6736605574848e-05
"272" 1.42897141778223e-05 2.04252105805135e-05 8.26343335126527e-06
"273" 1.22147153737093e-06 2.40839032460081e-05 7.06760395722053e-06
"274" 1.74548332613552e-05 6.6089917973702e-06 1.74235431473123e-05
"275" 2.47742553565431e-05 3.7928171940489e-05 2.19377937232523e-06
"276" 9.18271651627658e-06 0.000184870894151416 3.04014603528682e-05
"277" 9.50479935866767e-06 7.43218433981665e-06 1.71882817802525e-06
"278" 1.32880544465265e-05 0.000210029847646189 2.62972732958307e-05
"279" 7.01634514537287e-06 8.21652892793116e-06 1.93936654203712e-05
"280" 6.45212197693286e-05 3.35709708872435e-05 1.6804434344242e-06
"281" 4.44734356057407e-05 7.49181365270016e-05 2.75035850379195e-05
"282" 1.24981778946736e-06 3.70026557057924e-07 1.55902180006672e-05
"283" 1.67140483922188e-05 4.35758393180756e-05 4.30511215462719e-05
"284" 7.95865610868898e-06 3.494220945753e-06 1.90309192621787e-05
"285" 0.000111603936597932 2.52177191378292e-06 4.84658023668107e-06
"286" 2.63501045612253e-06 5.614644733171e-06 0.000123233377027784
"287" 8.40763919952684e-05 6.20345031429837e-05 1.05668414495186e-06
"288" 7.66769051079675e-05 3.84149193841665e-05 1.74628975895528e-05
"289" 1.66221260033016e-05 3.63193184394033e-05 4.35277920598697e-06
"290" 0.000172751882302054 3.22643202530435e-05 1.34856693897307e-05
"291" 9.99604292905936e-05 1.43112203275514e-05 5.5385929303076e-05
"292" 1.36053726816177e-05 3.4158752828645e-06 5.29334431918946e-06
"293" 2.09669424400653e-05 2.14268528379849e-05 7.35900998924337e-06
"294" 5.29061788538115e-06 1.73385232836905e-05 7.32003862719769e-06
"295" 0.000118209503680265 6.55136445486318e-06 1.04901563750865e-05
"296" 3.80746205760496e-05 2.42430187716363e-05 4.36061440722468e-06
"297" 0.00010642760401145 0.000127862606703351 1.01895175567878e-05
"298" 0.000100097368711743 2.05917407989966e-05 3.1023120618555e-06
"299" 3.21995304141444e-05 0.000122210068921434 5.08011891967692e-06
"300" 3.46431544329553e-05 4.13329614357657e-06 1.77298361406274e-05
"301" 2.00339135314326e-05 1.88150776269343e-05 6.29122077934095e-06
"302" 2.87631246502024e-05 7.10994010225474e-06 7.32778514251691e-07
"303" 1.12408492128175e-05 4.17793611233015e-05 2.25218296838334e-05
"304" 4.84570299443146e-05 0.000155908703512826 3.2291242577442e-05
"305" 1.52339064101654e-05 9.5673854325689e-06 1.09694667062528e-05
"306" 7.62298690736362e-05 3.95586604346759e-06 7.07597988599422e-07
"307" 2.883837568416e-05 5.05975345536573e-06 1.92224568550961e-05
"308" 3.86244924660376e-06 4.24552599532117e-05 1.30763830833045e-06
"309" 3.59203277146066e-05 3.26225399836037e-06 1.44674091294494e-05
"310" 1.57596784259903e-05 1.13417356358114e-05 2.61491480338552e-06
"311" 6.01279785694969e-06 7.84470719404438e-05 2.6799120628764e-05
"312" 2.356817813479e-05 1.15342945787328e-05 3.02637916690356e-05
"313" 1.12469538276567e-05 4.6081339801988e-06 2.42542121172356e-06
"314" 8.50643647760126e-05 2.62528309589649e-05 2.15454530454732e-05
"315" 5.90810961063121e-05 3.87195562258395e-05 1.34029417925573e-05
"316" 1.38811171950327e-05 4.78924891818224e-05 4.16862348466456e-06
"317" 7.22983263978632e-05 7.47486735536139e-07 4.43144705251969e-06
"318" 8.46402134541814e-05 4.2145698494234e-05 4.28725703501772e-06
"319" 2.11957469343415e-05 1.53346425165185e-05 3.77016112954182e-05
"320" 3.61495266772663e-05 1.13978344359675e-05 1.32979972900485e-05
"321" 4.36390577553139e-05 1.13216786534695e-05 7.50194994264986e-06
"322" 5.490381133866e-06 1.60457826873605e-05 8.58150192117051e-06
"323" 8.44463677844615e-06 7.96636008305402e-06 4.14852702866333e-06
"324" 0.000166801223154794 1.35524467700507e-05 2.02430556385722e-05
"325" 1.11744663391449e-05 5.36788610995179e-05 5.91941726582772e-05
"326" 4.4722674098278e-06 2.44517183672301e-06 3.62266076546416e-05
"327" 3.16635965202646e-05 4.56841546485685e-05 3.8020002610135e-05
"328" 6.81016542353898e-05 1.41392001071216e-05 1.44141646276501e-05
"329" 0.000100889433114553 1.12385593376193e-05 5.25840429503001e-06
"330" 1.31313724183187e-05 0.000273936773200485 5.95711609268497e-05
"331" 1.5484810937035e-05 2.29349929544824e-05 3.11908424537165e-05
"332" 4.32737593672859e-05 4.19909291244989e-05 4.08422140644293e-06
"333" 0.000115348846861885 3.75283016313542e-05 1.38659271352181e-05
"334" 3.18812369531867e-05 2.71849587602597e-05 4.88789935905945e-06
"335" 4.34607626654299e-05 4.99197909549877e-06 1.69713097018328e-06
"336" 1.8331065386195e-05 7.33975402290899e-06 2.85556558217759e-05
"337" 1.25740623338074e-05 2.87021081309293e-05 7.86760033982734e-06
"338" 8.23566607524735e-05 2.00233402830987e-05 9.12348682427027e-05
"339" 6.61935513915498e-05 7.73651918804567e-06 4.65432640134345e-05
"340" 9.27150458901103e-05 5.14799760870673e-06 5.50178903336695e-05
"341" 1.01744283639647e-05 2.57049910949497e-06 1.08206500545244e-06
"342" 6.69964861723314e-05 3.5025383814057e-05 2.83463100617442e-05
"343" 0.000126524939219025 6.3104549227017e-06 2.81338997351368e-05
"344" 1.50956720685085e-05 6.52783133126602e-06 2.5832550949003e-05
"345" 9.60422560478772e-05 3.15785405105605e-06 4.38229005088751e-05
"346" 2.69845539083075e-05 3.4157949126041e-05 5.16370506024796e-05
"347" 1.27918746842023e-05 5.78717747798898e-06 2.23931035848004e-06
"348" 3.41733199612647e-05 2.67582048506749e-06 5.33533552811113e-06
"349" 0.000133558088844386 2.39053084513222e-05 3.86654044493996e-05
"350" 1.24437261919093e-05 2.6857813965944e-05 3.95749231530977e-05
"351" 0.000134601709617918 4.40663943464536e-05 2.51592031039001e-05
"352" 2.88525651342966e-06 3.09952408549912e-05 1.97186261738077e-06
"353" 2.74016872288563e-05 1.07813073167525e-05 6.8589173612944e-05
"354" 2.42434122384267e-05 1.4688837140208e-05 1.66119672045171e-05
"355" 3.88452921744092e-06 2.4183190440372e-05 2.19319850527827e-05
"356" 1.27769169884185e-05 1.52277599860334e-05 3.98793603477386e-05
"357" 3.46283980025749e-06 1.00218408064124e-05 2.67003262192707e-06
"358" 3.23517451623823e-05 2.06788841976529e-06 1.48734265873254e-05
"359" 5.23573925590955e-06 7.31502853935153e-06 9.91072643505436e-06
"360" 9.40391972827552e-06 5.93592441047242e-06 5.40328426911341e-06
"361" 2.646546663549e-05 7.24267694892303e-06 9.66927340355031e-06
"362" 1.23525683401803e-05 1.93235024689391e-05 3.11043446755424e-06
"363" 7.63474535068185e-05 4.63981771472178e-05 2.73665265707244e-06
"364" 3.2050861591938e-06 1.79764459544863e-06 2.27097969067249e-07
"365" 2.3029928261612e-05 5.37910567949609e-05 3.18568398095716e-05
"366" 8.47471531657362e-05 1.69557035172865e-06 6.99102583481852e-06
"367" 9.85601567437676e-06 4.71927085838221e-05 5.39594696432454e-07
"368" 8.03334783729005e-06 4.42383370208549e-05 6.53563800278559e-06
"369" 2.5820143890483e-05 9.76479088581065e-06 1.42363346771811e-05
"370" 8.81011084639833e-05 7.83865303390581e-06 2.45170012802787e-05
"371" 9.18994973184426e-05 1.35545101087359e-06 4.00189775539856e-05
"372" 0.000139104432133272 2.8588516297747e-05 6.65464880337043e-05
"373" 2.92463958566378e-05 7.03827886287081e-06 2.55349115617879e-06
"374" 4.08349109309996e-05 4.03824069877984e-06 5.21655221770099e-05
"375" 3.54424460520457e-05 5.42142320384023e-06 1.53208158062835e-06
"376" 4.80708413823636e-05 5.040068141988e-06 8.9709365044181e-06
"377" 6.8755001146137e-05 2.40228152124942e-06 9.24251789739413e-06
"378" 1.71124968227888e-05 2.36138738933938e-05 5.05742423960235e-06
"379" 2.217313606134e-05 2.77836112012276e-06 4.66668327194402e-05
"380" 2.32595277610015e-05 1.54949854371724e-05 4.45193585719612e-06
"381" 7.14779867214786e-05 5.09951773498562e-06 8.46310002153787e-06
