"V1" "V2" "V3"
"1" 0.632647095983103 3.62837562148481 0.515755527135845
"2" 5.80520786291439 0.219917909603492 0.124410431229488
"3" 0.770963623847234 0.594262817552173 0.343986748748075
"4" 6.65900129797844 0.614751953580942 0.885243619108636
"5" 1.12075142308909 0.964613064606519 3.09506376824168
"6" 0.337418654534419 0.654497217697198 4.07803578692798
"7" 1.0091545764661 1.06532405129338 0.277164200962648
"8" 0.469939825388167 6.84965653708275 0.546966230489008
"9" 0.778412899148769 0.28065468644272 0.356218745078486
"10" 2.85214709449547 1.25297988048363 2.03107578357198
"11" 11.5030716411443 1.49873800834922 0.132190892119635
"12" 0.738047153874826 3.73859027742237 0.176539156939222
"13" 28.6813972514522 6.51322640471289 0.740223837512615
"14" 4.77669636124467 0.262587546394488 0.21743625011221
"15" 1.26050099405438 8.53981104571014 0.223536633684199
"16" 12.2323240984978 0.765864294881228 2.27024038439434
"17" 10.3331628550611 0.317424417725131 0.34278264999209
"18" 0.46923146602355 0.355546936890118 0.418083612074522
"19" 1.40258273230017 1.56447786690562 3.1677946689765
"20" 0.609634919327642 2.77033413617431 0.334874360097206
"21" 4.36044050041161 4.81090800436475 1.31099699861787
"22" 10.827870308726 0.719975096334174 0.242332407843107
"23" 1.80049214527759 4.14855724420532 0.988003061165069
"24" 0.503684362724012 1.8790577904073 1.30503407244033
"25" 2.84501775273126 0.837160124743352 0.603119066360899
"26" 12.7052932634959 3.15250635807015 0.353512696811028
"27" 11.8398334601341 0.828909410171678 0.351367696626621
"28" 4.29985589154303 0.316717507260736 0.414225581341518
"29" 5.4810579529676 1.65981680901726 0.413681359670343
"30" 2.21718901803075 6.61030567363727 0.51648614416201
"31" 1.25431393535729 0.407823583478213 0.943699041190227
"32" 0.838314130824247 0.991292574613334 1.47220322244182
"33" 2.02692956883744 0.578723326772105 6.36526316822767
"34" 0.928033993073678 0.934386157285838 0.253683883417468
"35" 5.0166199601525 8.77051048110435 0.187181336437439
"36" 3.69853548279216 2.12759768695577 1.08451309730339
"37" 2.06882682047827 1.78896041683043 1.44595544196068
"38" 8.12225782647881 1.35911844998468 0.222355035920234
"39" 7.14665526144397 2.22184264776295 0.93786838420894
"40" 4.93475921594159 0.478409974518348 0.147238274166183
"41" 0.708720580552356 3.48662116175724 0.155501545444453
"42" 7.85163650713719 1.03495483389922 1.29494412810912
"43" 2.41366506208976 0.945584273661235 3.22657745376571
"44" 2.11872943235851 0.544673727764677 0.247972974356798
"45" 6.85193998287934 0.420131511893166 6.30235683249456
"46" 1.29932584668538 1.47115622482565 0.174972750459746
"47" 0.334247728981282 6.45601123409935 1.91462044135228
"48" 8.32728058164221 0.31501488926949 3.69286019575337
"49" 5.97431590889527 0.594370510664703 1.38060534344782
"50" 3.56922985823405 0.34538863927006 0.48538958460623
"51" 1.05572196100835 1.76121574659107 1.56863611131776
"52" 4.48246882431791 2.57479982150953 2.20032655244922
"53" 1.20330309384703 1.1002099046112 0.769078756308612
"54" 2.47149270847329 0.687929588115771 0.780687133492319
"55" 1.33338991140433 2.27198768157978 3.74581672740367
"56" 0.752409533916997 1.96313581198067 1.04358598372637
"57" 0.347335694624537 1.48418598221337 1.91255603716073
"58" 0.650967012018085 1.45216224921827 0.7500056233765
"59" 0.603094698171912 1.355125307182 0.19432495395343
"60" 11.2277220481012 2.13328652261538 0.286846642572957
"61" 3.91786663230703 0.675963845705568 0.358139288510229
"62" 5.75021419682956 0.286002015294988 1.02373499231279
"63" 0.700418037251091 0.511437021740193 1.13418265035693
"64" 2.57567848123743 0.658901511999126 0.451875768359632
"65" 1.74587421268318 1.35956930831926 0.985942222263146
"66" 1.28201210181952 0.598869908529923 1.41889473622584
"67" 5.34260487351627 0.846664683086642 0.232405062184773
"68" 1.01292831118169 0.617106493802574 0.57730476978161
"69" 2.2145220021193 0.61957375907796 0.218272950436061
"70" 4.5882778670063 0.628924464981738 0.299427639833965
"71" 6.03425957612695 0.502101197661079 3.02381635549468
"72" 5.21378532127089 0.354427500782896 0.612695906494241
"73" 4.00676367015867 1.38412658980883 0.365891128264266
"74" 14.5777710210128 0.55103805285777 0.333455144812401
"75" 5.70742890574833 0.26166650286625 0.957057901778003
"76" 7.85244759896439 0.619914675089439 0.208281772139642
"77" 2.35048457332367 2.06277661165569 0.759944245052537
"78" 0.911584073515378 2.04349461407608 4.09695214457136
"79" 1.25984835439836 0.814506695554839 0.0739727706055863
"80" 0.496706175471716 0.341342314871337 2.2710034455503
"81" 0.808140560890017 0.327477474787037 0.380255371602299
"82" 1.47608747721638 0.293611748961528 0.554390234461272
"83" 0.706438259718463 0.162748512828857 0.44355225471649
"84" 1.24205802324 1.45233207010395 0.429204857719324
"85" 4.61386179803702 0.932526230175024 1.54699608404307
